Training net...

Evaluating split "val"...	Prec@1: 1.01%	Prec@5: 4.99%
Epoch 0/150	Iteration 0/391 (0.03 s/it)	Loss: 4.6050	Prec@1: 1.17%	Prec@5: 5.47%
Epoch 2/150	Iteration 150/391 (0.03 s/it)	Loss: 4.0226	Prec@1: 7.03%	Prec@5: 26.56%
Epoch 2/150	Iteration 200/391 (0.03 s/it)	Loss: 4.0179	Prec@1: 8.98%	Prec@5: 26.56%
Epoch 2/150	Iteration 250/391 (0.03 s/it)	Loss: 3.9825	Prec@1: 8.20%	Prec@5: 26.17%
Epoch 2/150	Iteration 300/391 (0.03 s/it)	Loss: 4.0009	Prec@1: 8.20%	Prec@5: 25.39%
Epoch 2/150	Iteration 350/391 (0.03 s/it)	Loss: 3.8014	Prec@1: 11.72%	Prec@5: 31.64%
Epoch 3/150	Iteration 0/391 (0.03 s/it)	Loss: 3.8506	Prec@1: 9.77%	Prec@5: 30.86%
Epoch 3/150	Iteration 50/391 (0.03 s/it)	Loss: 4.0097	Prec@1: 8.20%	Prec@5: 26.95%
Epoch 3/150	Iteration 100/391 (0.03 s/it)	Loss: 3.8236	Prec@1: 8.59%	Prec@5: 29.30%
Epoch 3/150	Iteration 150/391 (0.03 s/it)	Loss: 3.8228	Prec@1: 10.16%	Prec@5: 29.69%
Epoch 3/150	Iteration 200/391 (0.03 s/it)	Loss: 3.8787	Prec@1: 8.59%	Prec@5: 26.56%
Epoch 3/150	Iteration 250/391 (0.03 s/it)	Loss: 3.8238	Prec@1: 9.38%	Prec@5: 32.03%
Epoch 3/150	Iteration 300/391 (0.03 s/it)	Loss: 3.7624	Prec@1: 10.55%	Prec@5: 35.55%
Epoch 3/150	Iteration 350/391 (0.03 s/it)	Loss: 3.7917	Prec@1: 12.11%	Prec@5: 30.86%
Epoch 4/150	Iteration 0/391 (0.03 s/it)	Loss: 3.6986	Prec@1: 13.67%	Prec@5: 33.59%
Epoch 4/150	Iteration 50/391 (0.03 s/it)	Loss: 3.6274	Prec@1: 16.02%	Prec@5: 34.77%
Epoch 4/150	Iteration 100/391 (0.03 s/it)	Loss: 3.7216	Prec@1: 12.50%	Prec@5: 33.98%
Epoch 4/150	Iteration 150/391 (0.03 s/it)	Loss: 3.6409	Prec@1: 12.11%	Prec@5: 37.89%
Epoch 4/150	Iteration 200/391 (0.03 s/it)	Loss: 3.5740	Prec@1: 13.67%	Prec@5: 39.45%
Epoch 4/150	Iteration 250/391 (0.03 s/it)	Loss: 3.6389	Prec@1: 12.89%	Prec@5: 38.28%
Epoch 4/150	Iteration 300/391 (0.03 s/it)	Loss: 3.6961	Prec@1: 13.28%	Prec@5: 36.33%
Epoch 4/150	Iteration 350/391 (0.03 s/it)	Loss: 3.5877	Prec@1: 12.50%	Prec@5: 37.11%
Evaluating split "val"...	Prec@1: 14.45%	Prec@5: 38.89%
Epoch 5/150	Iteration 0/391 (0.03 s/it)	Loss: 3.7738	Prec@1: 10.55%	Prec@5: 31.25%
Epoch 5/150	Iteration 50/391 (0.03 s/it)	Loss: 3.4623	Prec@1: 17.58%	Prec@5: 41.02%
Epoch 5/150	Iteration 100/391 (0.03 s/it)	Loss: 3.6801	Prec@1: 12.50%	Prec@5: 37.50%
Epoch 5/150	Iteration 150/391 (0.03 s/it)	Loss: 3.5617	Prec@1: 15.62%	Prec@5: 39.06%
Epoch 5/150	Iteration 200/391 (0.03 s/it)	Loss: 3.5059	Prec@1: 18.75%	Prec@5: 42.97%
Epoch 5/150	Iteration 250/391 (0.03 s/it)	Loss: 3.4876	Prec@1: 15.62%	Prec@5: 42.58%
Epoch 5/150	Iteration 300/391 (0.03 s/it)	Loss: 3.4396	Prec@1: 17.58%	Prec@5: 41.02%
Epoch 5/150	Iteration 350/391 (0.03 s/it)	Loss: 3.5407	Prec@1: 14.84%	Prec@5: 40.62%
Epoch 6/150	Iteration 0/391 (0.03 s/it)	Loss: 3.3371	Prec@1: 17.97%	Prec@5: 45.70%
Epoch 6/150	Iteration 50/391 (0.03 s/it)	Loss: 3.4288	Prec@1: 15.23%	Prec@5: 42.97%
Epoch 6/150	Iteration 100/391 (0.03 s/it)	Loss: 3.5711	Prec@1: 14.06%	Prec@5: 34.77%
Epoch 6/150	Iteration 150/391 (0.03 s/it)	Loss: 3.4004	Prec@1: 17.19%	Prec@5: 41.80%
Epoch 6/150	Iteration 200/391 (0.03 s/it)	Loss: 3.4010	Prec@1: 15.62%	Prec@5: 47.66%
Epoch 6/150	Iteration 250/391 (0.03 s/it)	Loss: 3.4147	Prec@1: 18.75%	Prec@5: 44.14%
Epoch 6/150	Iteration 300/391 (0.03 s/it)	Loss: 3.2777	Prec@1: 18.75%	Prec@5: 47.27%
Epoch 6/150	Iteration 350/391 (0.03 s/it)	Loss: 3.4898	Prec@1: 16.80%	Prec@5: 40.23%
Epoch 7/150	Iteration 0/391 (0.03 s/it)	Loss: 3.2665	Prec@1: 18.36%	Prec@5: 49.61%
Epoch 7/150	Iteration 50/391 (0.03 s/it)	Loss: 3.3715	Prec@1: 19.14%	Prec@5: 44.14%
Epoch 7/150	Iteration 100/391 (0.03 s/it)	Loss: 3.4696	Prec@1: 15.23%	Prec@5: 42.58%
Epoch 7/150	Iteration 150/391 (0.03 s/it)	Loss: 3.5543	Prec@1: 14.06%	Prec@5: 40.62%
Epoch 7/150	Iteration 200/391 (0.03 s/it)	Loss: 3.3682	Prec@1: 20.31%	Prec@5: 42.97%
Epoch 7/150	Iteration 250/391 (0.03 s/it)	Loss: 3.4470	Prec@1: 20.31%	Prec@5: 45.31%
Epoch 7/150	Iteration 300/391 (0.03 s/it)	Loss: 3.2267	Prec@1: 22.66%	Prec@5: 48.83%
Epoch 7/150	Iteration 350/391 (0.03 s/it)	Loss: 3.3477	Prec@1: 19.92%	Prec@5: 46.09%
Epoch 8/150	Iteration 0/391 (0.03 s/it)	Loss: 3.2616	Prec@1: 17.97%	Prec@5: 44.53%
Epoch 8/150	Iteration 50/391 (0.03 s/it)	Loss: 3.3835	Prec@1: 18.75%	Prec@5: 42.97%
Epoch 8/150	Iteration 100/391 (0.03 s/it)	Loss: 3.3485	Prec@1: 19.53%	Prec@5: 43.75%
Epoch 8/150	Iteration 150/391 (0.03 s/it)	Loss: 3.2197	Prec@1: 20.70%	Prec@5: 48.83%
Epoch 8/150	Iteration 200/391 (0.03 s/it)	Loss: 3.2472	Prec@1: 20.31%	Prec@5: 51.17%
Epoch 8/150	Iteration 250/391 (0.03 s/it)	Loss: 3.2321	Prec@1: 21.88%	Prec@5: 48.44%
Epoch 8/150	Iteration 300/391 (0.03 s/it)	Loss: 3.2151	Prec@1: 20.31%	Prec@5: 51.17%
Epoch 8/150	Iteration 350/391 (0.03 s/it)	Loss: 3.3655	Prec@1: 17.97%	Prec@5: 43.36%
Epoch 9/150	Iteration 0/391 (0.03 s/it)	Loss: 3.3812	Prec@1: 20.31%	Prec@5: 47.27%
Epoch 9/150	Iteration 50/391 (0.03 s/it)	Loss: 3.2192	Prec@1: 23.44%	Prec@5: 46.48%
Epoch 9/150	Iteration 100/391 (0.03 s/it)	Loss: 3.4272	Prec@1: 17.19%	Prec@5: 43.36%
Epoch 9/150	Iteration 150/391 (0.03 s/it)	Loss: 3.1868	Prec@1: 23.05%	Prec@5: 50.00%
Epoch 9/150	Iteration 200/391 (0.03 s/it)	Loss: 3.3979	Prec@1: 17.97%	Prec@5: 46.88%
Epoch 9/150	Iteration 250/391 (0.03 s/it)	Loss: 3.2147	Prec@1: 20.70%	Prec@5: 50.39%
Epoch 9/150	Iteration 300/391 (0.03 s/it)	Loss: 3.1393	Prec@1: 21.48%	Prec@5: 49.22%
Epoch 9/150	Iteration 350/391 (0.03 s/it)	Loss: 3.1212	Prec@1: 23.83%	Prec@5: 52.34%
Evaluating split "val"...	Prec@1: 21.23%	Prec@5: 49.73%
Epoch 10/150	Iteration 0/391 (0.03 s/it)	Loss: 3.3565	Prec@1: 18.36%	Prec@5: 44.14%
Epoch 10/150	Iteration 50/391 (0.03 s/it)	Loss: 3.2950	Prec@1: 19.92%	Prec@5: 46.88%
Epoch 10/150	Iteration 100/391 (0.03 s/it)	Loss: 3.4377	Prec@1: 17.19%	Prec@5: 41.80%
Epoch 10/150	Iteration 150/391 (0.03 s/it)	Loss: 3.0754	Prec@1: 24.22%	Prec@5: 52.73%
Epoch 10/150	Iteration 200/391 (0.03 s/it)	Loss: 3.2248	Prec@1: 21.09%	Prec@5: 52.73%
Epoch 10/150	Iteration 250/391 (0.03 s/it)	Loss: 3.0915	Prec@1: 24.61%	Prec@5: 51.17%
Epoch 10/150	Iteration 300/391 (0.03 s/it)	Loss: 3.2192	Prec@1: 18.36%	Prec@5: 50.78%
Epoch 10/150	Iteration 350/391 (0.03 s/it)	Loss: 3.2860	Prec@1: 20.31%	Prec@5: 45.70%
Epoch 11/150	Iteration 0/391 (0.03 s/it)	Loss: 3.1054	Prec@1: 23.44%	Prec@5: 51.95%
Epoch 11/150	Iteration 50/391 (0.03 s/it)	Loss: 3.1706	Prec@1: 21.48%	Prec@5: 52.73%
Epoch 11/150	Iteration 100/391 (0.03 s/it)	Loss: 3.1762	Prec@1: 21.88%	Prec@5: 50.39%
Epoch 11/150	Iteration 150/391 (0.03 s/it)	Loss: 3.1383	Prec@1: 24.22%	Prec@5: 53.52%
Epoch 11/150	Iteration 200/391 (0.03 s/it)	Loss: 3.0330	Prec@1: 28.52%	Prec@5: 51.56%
Epoch 11/150	Iteration 250/391 (0.03 s/it)	Loss: 3.0635	Prec@1: 20.31%	Prec@5: 54.30%
Epoch 11/150	Iteration 300/391 (0.03 s/it)	Loss: 3.1826	Prec@1: 26.17%	Prec@5: 50.78%
Epoch 11/150	Iteration 350/391 (0.03 s/it)	Loss: 3.1933	Prec@1: 21.48%	Prec@5: 47.66%
Epoch 12/150	Iteration 0/391 (0.03 s/it)	Loss: 3.0845	Prec@1: 23.83%	Prec@5: 52.34%
Epoch 12/150	Iteration 50/391 (0.03 s/it)	Loss: 3.0725	Prec@1: 25.78%	Prec@5: 56.64%
Epoch 12/150	Iteration 100/391 (0.03 s/it)	Loss: 3.2322	Prec@1: 20.70%	Prec@5: 50.39%
Epoch 12/150	Iteration 150/391 (0.03 s/it)	Loss: 2.9916	Prec@1: 26.56%	Prec@5: 53.91%
Epoch 12/150	Iteration 200/391 (0.03 s/it)	Loss: 3.1332	Prec@1: 23.05%	Prec@5: 48.83%
Epoch 12/150	Iteration 250/391 (0.03 s/it)	Loss: 3.1880	Prec@1: 22.66%	Prec@5: 53.52%
Epoch 12/150	Iteration 300/391 (0.03 s/it)	Loss: 3.1467	Prec@1: 21.09%	Prec@5: 51.56%
Epoch 12/150	Iteration 350/391 (0.03 s/it)	Loss: 2.9622	Prec@1: 26.56%	Prec@5: 51.56%
Epoch 13/150	Iteration 0/391 (0.03 s/it)	Loss: 2.9863	Prec@1: 23.83%	Prec@5: 53.91%
Epoch 13/150	Iteration 50/391 (0.03 s/it)	Loss: 3.1512	Prec@1: 25.39%	Prec@5: 46.48%
Epoch 13/150	Iteration 100/391 (0.03 s/it)	Loss: 3.0984	Prec@1: 22.27%	Prec@5: 50.39%
Epoch 13/150	Iteration 150/391 (0.03 s/it)	Loss: 3.0772	Prec@1: 20.70%	Prec@5: 51.95%
Epoch 13/150	Iteration 200/391 (0.03 s/it)	Loss: 3.2360	Prec@1: 24.22%	Prec@5: 46.88%
Epoch 13/150	Iteration 250/391 (0.03 s/it)	Loss: 2.9679	Prec@1: 24.61%	Prec@5: 53.91%
Epoch 13/150	Iteration 300/391 (0.03 s/it)	Loss: 3.1348	Prec@1: 20.31%	Prec@5: 48.83%
Epoch 13/150	Iteration 350/391 (0.03 s/it)	Loss: 3.1907	Prec@1: 23.44%	Prec@5: 46.88%
Epoch 14/150	Iteration 0/391 (0.03 s/it)	Loss: 3.0948	Prec@1: 24.22%	Prec@5: 50.78%
Epoch 14/150	Iteration 50/391 (0.03 s/it)	Loss: 2.9742	Prec@1: 24.22%	Prec@5: 55.47%
Epoch 14/150	Iteration 100/391 (0.03 s/it)	Loss: 2.9108	Prec@1: 28.91%	Prec@5: 55.08%
Epoch 14/150	Iteration 150/391 (0.03 s/it)	Loss: 2.9555	Prec@1: 25.78%	Prec@5: 56.25%
Epoch 14/150	Iteration 200/391 (0.03 s/it)	Loss: 3.0708	Prec@1: 22.27%	Prec@5: 55.47%
Epoch 14/150	Iteration 250/391 (0.03 s/it)	Loss: 2.9728	Prec@1: 24.22%	Prec@5: 55.47%
Epoch 14/150	Iteration 300/391 (0.03 s/it)	Loss: 3.0395	Prec@1: 23.05%	Prec@5: 53.12%
Epoch 14/150	Iteration 350/391 (0.03 s/it)	Loss: 2.9723	Prec@1: 26.56%	Prec@5: 55.47%
Evaluating split "val"...	Prec@1: 24.26%	Prec@5: 53.01%
Epoch 15/150	Iteration 0/391 (0.03 s/it)	Loss: 3.2021	Prec@1: 24.22%	Prec@5: 50.78%
Epoch 15/150	Iteration 50/391 (0.03 s/it)	Loss: 3.0059	Prec@1: 26.56%	Prec@5: 54.30%
Epoch 15/150	Iteration 100/391 (0.03 s/it)	Loss: 2.9611	Prec@1: 25.39%	Prec@5: 55.86%
Epoch 15/150	Iteration 150/391 (0.03 s/it)	Loss: 3.0432	Prec@1: 23.05%	Prec@5: 53.12%
Epoch 15/150	Iteration 200/391 (0.03 s/it)	Loss: 3.1148	Prec@1: 25.78%	Prec@5: 51.56%
Epoch 15/150	Iteration 250/391 (0.03 s/it)	Loss: 2.9939	Prec@1: 23.44%	Prec@5: 52.73%
Epoch 15/150	Iteration 300/391 (0.03 s/it)	Loss: 3.0838	Prec@1: 25.39%	Prec@5: 53.91%
Epoch 15/150	Iteration 350/391 (0.03 s/it)	Loss: 3.0975	Prec@1: 26.95%	Prec@5: 56.25%
Epoch 16/150	Iteration 0/391 (0.03 s/it)	Loss: 3.0066	Prec@1: 21.48%	Prec@5: 58.59%
Epoch 16/150	Iteration 50/391 (0.03 s/it)	Loss: 3.0936	Prec@1: 25.39%	Prec@5: 50.78%
Epoch 16/150	Iteration 100/391 (0.03 s/it)	Loss: 2.9450	Prec@1: 24.61%	Prec@5: 55.08%
Epoch 16/150	Iteration 150/391 (0.03 s/it)	Loss: 2.9138	Prec@1: 27.34%	Prec@5: 55.86%
Epoch 16/150	Iteration 200/391 (0.03 s/it)	Loss: 3.0673	Prec@1: 22.27%	Prec@5: 54.30%
Epoch 16/150	Iteration 250/391 (0.03 s/it)	Loss: 3.0057	Prec@1: 23.05%	Prec@5: 56.25%
Epoch 16/150	Iteration 300/391 (0.03 s/it)	Loss: 3.0369	Prec@1: 25.39%	Prec@5: 54.69%
Epoch 16/150	Iteration 350/391 (0.03 s/it)	Loss: 3.2452	Prec@1: 20.31%	Prec@5: 48.83%
Epoch 17/150	Iteration 0/391 (0.03 s/it)	Loss: 2.9220	Prec@1: 28.91%	Prec@5: 60.16%
Epoch 17/150	Iteration 50/391 (0.03 s/it)	Loss: 2.9183	Prec@1: 23.05%	Prec@5: 55.08%
Epoch 17/150	Iteration 100/391 (0.03 s/it)	Loss: 2.8790	Prec@1: 31.64%	Prec@5: 58.59%
Epoch 17/150	Iteration 150/391 (0.03 s/it)	Loss: 2.8070	Prec@1: 26.95%	Prec@5: 57.03%
Epoch 17/150	Iteration 200/391 (0.03 s/it)	Loss: 3.0832	Prec@1: 23.83%	Prec@5: 52.73%
Epoch 17/150	Iteration 250/391 (0.03 s/it)	Loss: 2.9100	Prec@1: 26.56%	Prec@5: 51.95%
Epoch 17/150	Iteration 300/391 (0.03 s/it)	Loss: 2.8892	Prec@1: 28.52%	Prec@5: 57.03%
Epoch 17/150	Iteration 350/391 (0.03 s/it)	Loss: 2.8366	Prec@1: 28.52%	Prec@5: 57.03%
Epoch 18/150	Iteration 0/391 (0.03 s/it)	Loss: 3.0464	Prec@1: 26.95%	Prec@5: 55.47%
Epoch 18/150	Iteration 50/391 (0.03 s/it)	Loss: 2.9069	Prec@1: 25.78%	Prec@5: 56.25%
Epoch 18/150	Iteration 100/391 (0.03 s/it)	Loss: 3.0831	Prec@1: 24.61%	Prec@5: 56.64%
Epoch 18/150	Iteration 150/391 (0.03 s/it)	Loss: 3.0856	Prec@1: 25.39%	Prec@5: 50.00%
Epoch 18/150	Iteration 200/391 (0.03 s/it)	Loss: 2.7836	Prec@1: 30.47%	Prec@5: 56.64%
Epoch 18/150	Iteration 250/391 (0.03 s/it)	Loss: 3.0121	Prec@1: 23.44%	Prec@5: 54.30%
Epoch 18/150	Iteration 300/391 (0.03 s/it)	Loss: 2.8997	Prec@1: 29.30%	Prec@5: 55.86%
Epoch 18/150	Iteration 350/391 (0.03 s/it)	Loss: 2.8435	Prec@1: 32.42%	Prec@5: 60.16%
Epoch 19/150	Iteration 0/391 (0.03 s/it)	Loss: 2.8143	Prec@1: 28.12%	Prec@5: 58.20%
Epoch 19/150	Iteration 50/391 (0.03 s/it)	Loss: 2.9158	Prec@1: 29.30%	Prec@5: 54.69%
Epoch 19/150	Iteration 100/391 (0.03 s/it)	Loss: 2.7720	Prec@1: 31.25%	Prec@5: 60.94%
Epoch 19/150	Iteration 150/391 (0.03 s/it)	Loss: 2.6327	Prec@1: 34.77%	Prec@5: 63.28%
Epoch 19/150	Iteration 200/391 (0.03 s/it)	Loss: 2.8727	Prec@1: 27.34%	Prec@5: 59.38%
Epoch 19/150	Iteration 250/391 (0.03 s/it)	Loss: 2.9148	Prec@1: 26.56%	Prec@5: 58.20%
Epoch 19/150	Iteration 300/391 (0.03 s/it)	Loss: 2.8546	Prec@1: 27.73%	Prec@5: 58.20%
Epoch 19/150	Iteration 350/391 (0.03 s/it)	Loss: 2.9795	Prec@1: 25.78%	Prec@5: 55.47%
Evaluating split "val"...	Prec@1: 27.18%	Prec@5: 56.11%
Epoch 20/150	Iteration 0/391 (0.03 s/it)	Loss: 2.9714	Prec@1: 25.78%	Prec@5: 57.03%
Epoch 20/150	Iteration 50/391 (0.03 s/it)	Loss: 2.8406	Prec@1: 26.56%	Prec@5: 56.64%
Epoch 20/150	Iteration 100/391 (0.03 s/it)	Loss: 2.7427	Prec@1: 32.03%	Prec@5: 59.38%
Epoch 20/150	Iteration 150/391 (0.03 s/it)	Loss: 2.8403	Prec@1: 31.25%	Prec@5: 60.94%
Epoch 20/150	Iteration 200/391 (0.03 s/it)	Loss: 2.9206	Prec@1: 27.34%	Prec@5: 56.25%
Epoch 20/150	Iteration 250/391 (0.03 s/it)	Loss: 2.9030	Prec@1: 28.91%	Prec@5: 58.59%
Epoch 20/150	Iteration 300/391 (0.03 s/it)	Loss: 2.7804	Prec@1: 29.69%	Prec@5: 59.77%
Epoch 20/150	Iteration 350/391 (0.03 s/it)	Loss: 2.8976	Prec@1: 27.73%	Prec@5: 57.42%
Epoch 21/150	Iteration 0/391 (0.03 s/it)	Loss: 2.9549	Prec@1: 28.52%	Prec@5: 54.69%
Epoch 21/150	Iteration 50/391 (0.03 s/it)	Loss: 2.8794	Prec@1: 25.78%	Prec@5: 57.81%
Epoch 21/150	Iteration 100/391 (0.03 s/it)	Loss: 2.9334	Prec@1: 26.95%	Prec@5: 54.30%
Epoch 21/150	Iteration 150/391 (0.03 s/it)	Loss: 2.8790	Prec@1: 30.08%	Prec@5: 59.77%
Epoch 21/150	Iteration 200/391 (0.03 s/it)	Loss: 2.8403	Prec@1: 28.91%	Prec@5: 57.42%
Epoch 21/150	Iteration 250/391 (0.03 s/it)	Loss: 2.8877	Prec@1: 26.56%	Prec@5: 56.64%
Epoch 21/150	Iteration 300/391 (0.03 s/it)	Loss: 2.8200	Prec@1: 28.12%	Prec@5: 58.20%
Epoch 21/150	Iteration 350/391 (0.03 s/it)	Loss: 2.7565	Prec@1: 32.03%	Prec@5: 57.81%
Epoch 22/150	Iteration 0/391 (0.03 s/it)	Loss: 2.8275	Prec@1: 31.64%	Prec@5: 58.98%
Epoch 22/150	Iteration 50/391 (0.03 s/it)	Loss: 2.6015	Prec@1: 33.59%	Prec@5: 62.11%
Epoch 22/150	Iteration 100/391 (0.03 s/it)	Loss: 3.0222	Prec@1: 24.22%	Prec@5: 54.69%
Epoch 22/150	Iteration 150/391 (0.03 s/it)	Loss: 2.8550	Prec@1: 29.30%	Prec@5: 56.64%
Epoch 22/150	Iteration 200/391 (0.03 s/it)	Loss: 2.7661	Prec@1: 33.20%	Prec@5: 61.72%
Epoch 22/150	Iteration 250/391 (0.03 s/it)	Loss: 2.7311	Prec@1: 32.81%	Prec@5: 57.03%
Epoch 22/150	Iteration 300/391 (0.03 s/it)	Loss: 2.7969	Prec@1: 32.81%	Prec@5: 56.25%
Epoch 22/150	Iteration 350/391 (0.03 s/it)	Loss: 2.6601	Prec@1: 32.03%	Prec@5: 62.11%
Epoch 23/150	Iteration 0/391 (0.03 s/it)	Loss: 2.7757	Prec@1: 33.59%	Prec@5: 62.89%
Epoch 23/150	Iteration 50/391 (0.03 s/it)	Loss: 2.7879	Prec@1: 30.86%	Prec@5: 59.77%
Epoch 23/150	Iteration 100/391 (0.03 s/it)	Loss: 2.9569	Prec@1: 25.00%	Prec@5: 57.81%
Epoch 23/150	Iteration 150/391 (0.03 s/it)	Loss: 2.8386	Prec@1: 27.73%	Prec@5: 57.81%
Epoch 23/150	Iteration 200/391 (0.03 s/it)	Loss: 2.8649	Prec@1: 30.86%	Prec@5: 58.20%
Epoch 23/150	Iteration 250/391 (0.03 s/it)	Loss: 2.7455	Prec@1: 33.59%	Prec@5: 63.67%
Epoch 23/150	Iteration 300/391 (0.03 s/it)	Loss: 2.7865	Prec@1: 28.91%	Prec@5: 59.77%
Epoch 23/150	Iteration 350/391 (0.03 s/it)	Loss: 2.6964	Prec@1: 33.20%	Prec@5: 64.84%
Epoch 24/150	Iteration 0/391 (0.03 s/it)	Loss: 2.6270	Prec@1: 33.59%	Prec@5: 58.98%
Epoch 24/150	Iteration 50/391 (0.03 s/it)	Loss: 2.5710	Prec@1: 32.81%	Prec@5: 66.02%
Epoch 24/150	Iteration 100/391 (0.03 s/it)	Loss: 2.7448	Prec@1: 31.25%	Prec@5: 57.81%
Epoch 24/150	Iteration 150/391 (0.03 s/it)	Loss: 2.7134	Prec@1: 34.38%	Prec@5: 60.55%
Epoch 24/150	Iteration 200/391 (0.03 s/it)	Loss: 2.8071	Prec@1: 32.42%	Prec@5: 58.20%
Epoch 24/150	Iteration 250/391 (0.03 s/it)	Loss: 2.7826	Prec@1: 28.91%	Prec@5: 55.08%
Epoch 24/150	Iteration 300/391 (0.03 s/it)	Loss: 2.6510	Prec@1: 34.77%	Prec@5: 60.55%
Epoch 24/150	Iteration 350/391 (0.03 s/it)	Loss: 2.9628	Prec@1: 29.69%	Prec@5: 59.38%
Evaluating split "val"...	Prec@1: 29.09%	Prec@5: 58.75%
Epoch 25/150	Iteration 0/391 (0.03 s/it)	Loss: 2.6890	Prec@1: 34.38%	Prec@5: 65.62%
Epoch 25/150	Iteration 50/391 (0.03 s/it)	Loss: 2.5254	Prec@1: 33.98%	Prec@5: 63.28%
Epoch 25/150	Iteration 100/391 (0.03 s/it)	Loss: 2.7880	Prec@1: 32.42%	Prec@5: 58.20%
Epoch 25/150	Iteration 150/391 (0.03 s/it)	Loss: 2.5794	Prec@1: 30.86%	Prec@5: 62.89%
Epoch 25/150	Iteration 200/391 (0.03 s/it)	Loss: 2.5411	Prec@1: 35.55%	Prec@5: 64.06%
Epoch 25/150	Iteration 250/391 (0.03 s/it)	Loss: 2.4343	Prec@1: 40.23%	Prec@5: 67.97%
Epoch 25/150	Iteration 300/391 (0.03 s/it)	Loss: 2.5642	Prec@1: 33.59%	Prec@5: 62.11%
Epoch 25/150	Iteration 350/391 (0.03 s/it)	Loss: 2.5230	Prec@1: 37.50%	Prec@5: 66.41%
Epoch 26/150	Iteration 0/391 (0.03 s/it)	Loss: 2.5721	Prec@1: 37.11%	Prec@5: 62.89%
Epoch 26/150	Iteration 50/391 (0.03 s/it)	Loss: 2.4872	Prec@1: 37.50%	Prec@5: 65.62%
Epoch 26/150	Iteration 100/391 (0.03 s/it)	Loss: 2.4884	Prec@1: 41.80%	Prec@5: 64.84%
Epoch 26/150	Iteration 150/391 (0.03 s/it)	Loss: 2.4534	Prec@1: 38.28%	Prec@5: 66.80%
Epoch 26/150	Iteration 200/391 (0.03 s/it)	Loss: 2.4184	Prec@1: 41.02%	Prec@5: 70.31%
Epoch 26/150	Iteration 250/391 (0.03 s/it)	Loss: 2.4852	Prec@1: 38.28%	Prec@5: 66.80%
Epoch 26/150	Iteration 300/391 (0.03 s/it)	Loss: 2.3863	Prec@1: 40.23%	Prec@5: 68.36%
Epoch 26/150	Iteration 350/391 (0.03 s/it)	Loss: 2.5308	Prec@1: 35.94%	Prec@5: 67.97%
Epoch 27/150	Iteration 0/391 (0.03 s/it)	Loss: 2.3679	Prec@1: 38.67%	Prec@5: 68.36%
Epoch 27/150	Iteration 50/391 (0.03 s/it)	Loss: 2.4387	Prec@1: 35.94%	Prec@5: 67.58%
Epoch 27/150	Iteration 100/391 (0.03 s/it)	Loss: 2.6364	Prec@1: 32.03%	Prec@5: 61.72%
Epoch 27/150	Iteration 150/391 (0.03 s/it)	Loss: 2.4720	Prec@1: 32.42%	Prec@5: 64.84%
